Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
248.0,Rasmus Højlund,dk DEN,FW,Manchester Utd,21.0,2003.0,32.0,23.0,2004.0,22.3,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,5.3,5.3,1.8,7.1,28.0,18.0,101.0,0.18,0.0,0.18,0.18,0.18,0.24,0.08,0.32,0.24,0.32,Matches,32.0,13.0,40.6,1.44,0.58,0.13,0.31,12.9,0.0,0.16,-1.3,-1.3,251.0,336.0,74.7,2741.0,486.0,183.0,226.0,81.0,42.0,62.0,67.7,4.0,6.0,66.7,1.1,-1.8,16.0,14.0,5.0,1.0,310.0,23.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,34.0,1.53,22.0,0.0,3.0,4.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,6.0,2.0,5.0,6.0,0.0,515.0,6.0,74.0,9.0,27.3,21.0,63.6,308.0,17.0,63.0,33.0,408.0,63.0,58.6,78.0,7,9,24.0,2,1.03,17.0,31.0,-14.0,-0.63,-0.88,25.9,29.6,-3.8,-0.17,-0.33,0.0,17.0,1.0,0.0,0.0,35.0,31.0,24.8
9.0,Rayan Aït-Nouri,dz ALG,DF,Wolves,23.0,2001.0,37.0,37.0,3109.0,34.5,4.0,7.0,11.0,4.0,0.0,0.0,7.0,1.0,2.7,2.7,5.5,8.2,89.0,108.0,176.0,0.12,0.2,0.32,0.12,0.32,0.08,0.16,0.24,0.08,0.24,Matches,36.0,10.0,27.8,1.04,0.29,0.11,0.4,14.9,0.0,0.08,1.3,1.3,1449.0,1721.0,84.2,19837.0,5926.0,897.0,959.0,93.5,435.0,499.0,87.2,48.0,118.0,40.7,4.0,1.5,46.0,77.0,30.0,10.0,1397.0,320.0,3.0,4.0,94.0,246.0,30.0,24.0,1.0,0.0,4.0,42.0,91.0,2.63,56.0,15.0,8.0,4.0,1.0,12.0,0.35,10.0,1.0,0.0,0.0,1.0,89.0,57.0,52.0,28.0,9.0,43.0,61.4,27.0,36.0,26.0,115.0,75.0,2.0,2148.0,96.0,96.0,63.0,46.0,56.0,40.9,1129.0,28.0,52.0,47.0,1321.0,84.0,90.9,84.0,18,0,,0,1.05,46.0,67.0,-21.0,-0.61,-2.34,38.7,52.6,-13.9,-0.4,-0.25,1.0,30.0,0.0,0.0,0.0,145.0,22.0,42.3
262.0,Raúl Jiménez,mx MEX,FW,Fulham,33.0,1991.0,38.0,30.0,2494.0,27.7,12.0,3.0,15.0,9.0,3.0,3.0,4.0,0.0,12.0,9.6,3.3,12.9,35.0,62.0,125.0,0.43,0.11,0.54,0.32,0.43,0.43,0.12,0.55,0.35,0.47,Matches,93.0,30.0,32.3,3.36,1.08,0.1,0.3,14.5,1.0,0.1,0.0,-0.6,458.0,643.0,71.2,6916.0,1618.0,265.0,326.0,81.3,138.0,188.0,73.4,33.0,55.0,60.0,2.1,-0.3,24.0,41.0,14.0,3.0,635.0,7.0,3.0,5.0,23.0,4.0,0.0,0.0,0.0,0.0,1.0,28.0,66.0,2.38,48.0,1.0,2.0,5.0,1.0,7.0,0.25,4.0,0.0,0.0,1.0,1.0,35.0,24.0,9.0,17.0,9.0,8.0,36.4,14.0,16.0,10.0,45.0,23.0,3.0,999.0,35.0,165.0,21.0,42.0,26.0,52.0,549.0,17.0,74.0,45.0,734.0,66.0,72.9,78.0,9,8,18.0,0,1.42,31.0,37.0,-6.0,-0.22,-0.8,34.4,33.0,1.4,0.05,0.01,0.0,39.0,1.0,0.0,0.0,80.0,91.0,47.9
256.0,Reece James,eng ENG,"DF,MF",Chelsea,24.0,1999.0,19.0,12.0,1063.0,11.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.7,1.1,7.0,64.0,12.0,0.08,0.08,0.17,0.08,0.17,0.04,0.06,0.1,0.04,0.1,Matches,11.0,3.0,27.3,0.93,0.25,0.09,0.33,23.2,3.0,0.04,0.6,0.6,717.0,854.0,84.0,12618.0,4375.0,333.0,357.0,93.3,317.0,355.0,89.3,57.0,116.0,49.1,1.2,0.3,11.0,80.0,5.0,1.0,731.0,119.0,4.0,2.0,43.0,64.0,19.0,11.0,5.0,1.0,4.0,10.0,18.0,1.52,11.0,5.0,1.0,0.0,0.0,3.0,0.25,1.0,0.0,1.0,0.0,0.0,10.0,9.0,6.0,3.0,1.0,3.0,33.3,6.0,8.0,13.0,23.0,23.0,4.0,952.0,43.0,7.0,7.0,41.2,6.0,35.3,486.0,1.0,7.0,9.0,607.0,56.0,31.1,76.0,5,7,22.0,4,1.63,13.0,14.0,-1.0,-0.08,-0.92,16.6,15.9,0.8,0.06,-0.69,0.0,8.0,0.0,0.0,0.0,66.0,23.0,71.9
380.0,Reiss Nelson,eng ENG,FW,Fulham,24.0,1999.0,11.0,5.0,487.0,5.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,1.0,2.1,45.0,35.0,63.0,0.18,0.18,0.37,0.18,0.37,0.2,0.18,0.39,0.2,0.39,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,3.0,0.1,,0,1,3.0,1,3.0,0.0,0.0,0.0,0.0,-0.92,0.0,0.0,0.0,0.1,-0.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
83.0,Riccardo Calafiori,it ITA,DF,Arsenal,22.0,2002.0,19.0,11.0,983.0,10.9,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,0.3,1.1,22.0,54.0,29.0,0.18,0.09,0.27,0.18,0.27,0.08,0.03,0.11,0.08,0.11,Matches,10.0,6.0,60.0,0.92,0.55,0.2,0.33,14.1,0.0,0.09,1.1,1.1,470.0,549.0,85.6,6903.0,1705.0,280.0,306.0,91.5,163.0,188.0,86.7,19.0,28.0,67.9,0.7,0.7,6.0,41.0,9.0,1.0,483.0,65.0,0.0,2.0,11.0,58.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,1.19,11.0,0.0,1.0,0.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,27.0,19.0,15.0,10.0,2.0,18.0,62.1,11.0,6.0,9.0,36.0,25.0,0.0,653.0,30.0,30.0,9.0,69.2,3.0,23.1,308.0,3.0,12.0,5.0,394.0,52.0,28.7,72.0,3,8,25.0,3,2.05,27.0,12.0,15.0,1.37,0.63,20.6,10.4,10.2,0.93,0.37,0.0,16.0,0.0,0.0,0.0,35.0,22.0,61.1
438.0,Richarlison,br BRA,FW,Tottenham,27.0,1997.0,15.0,4.0,504.0,5.6,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,3.7,3.7,0.9,4.6,8.0,11.0,22.0,0.71,0.18,0.89,0.71,0.89,0.66,0.16,0.82,0.66,0.82,Matches,17.0,7.0,41.2,3.04,1.25,0.24,0.57,9.1,0.0,0.22,0.3,0.3,62.0,103.0,60.2,937.0,280.0,31.0,45.0,68.9,19.0,32.0,59.4,6.0,9.0,66.7,0.6,0.1,4.0,8.0,4.0,2.0,97.0,6.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.43,5.0,0.0,0.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,8.0,0.0,173.0,8.0,29.0,1.0,6.3,14.0,87.5,89.0,3.0,9.0,8.0,120.0,34.0,14.7,72.0,1,11,20.0,2,0.93,11.0,9.0,2.0,0.36,0.45,8.4,7.3,1.0,0.18,0.35,0.0,7.0,0.0,0.0,0.0,11.0,10.0,30.3
306.0,Rico Lewis,eng ENG,"DF,MF",Manchester City,19.0,2004.0,28.0,21.0,1893.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,1.4,1.4,0.3,1.7,39.0,107.0,78.0,0.05,0.1,0.14,0.05,0.14,0.07,0.02,0.08,0.07,0.08,Matches,10.0,2.0,20.0,0.48,0.1,0.1,0.5,15.8,0.0,0.14,-0.4,-0.4,1201.0,1312.0,91.5,17279.0,3228.0,721.0,762.0,94.6,438.0,466.0,94.0,28.0,44.0,63.6,1.0,1.7,7.0,92.0,14.0,0.0,1185.0,127.0,3.0,0.0,6.0,102.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,1.47,30.0,0.0,0.0,1.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,30.0,19.0,13.0,12.0,5.0,13.0,61.9,8.0,21.0,13.0,43.0,45.0,1.0,1477.0,53.0,46.0,9.0,42.9,11.0,52.4,865.0,8.0,20.0,19.0,1061.0,68.0,55.4,85.0,14,7,16.0,8,1.82,41.0,27.0,14.0,0.67,-0.16,37.0,27.2,9.8,0.46,-0.16,1.0,12.0,0.0,0.0,0.0,95.0,6.0,30.0
452.0,Robert Sánchez,es ESP,GK,Chelsea,26.0,1997.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,871.0,1249.0,69.7,21022.0,13967.0,208.0,209.0,99.5,458.0,474.0,96.6,201.0,553.0,36.3,0.0,-0.1,2.0,26.0,1.0,0.0,1086.0,156.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.22,6.0,1.0,0.0,0.0,0.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,24.0,10.0,1323.0,980.0,0.0,0.0,,0.0,,881.0,0.0,0.0,0.0,822.0,90.0,84.2,90.0,32,0,,6,1.88,52.0,34.0,18.0,0.56,0.06,53.8,38.5,15.3,0.48,-0.39,0.0,2.0,0.0,2.0,0.0,43.0,12.0,100.0
53.0,Rodrigo Bentancur,uy URU,MF,Tottenham,27.0,1997.0,26.0,21.0,1645.0,18.3,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.3,1.3,0.4,1.7,28.0,100.0,34.0,0.11,0.0,0.11,0.11,0.11,0.07,0.02,0.1,0.07,0.1,Matches,22.0,5.0,22.7,1.2,0.27,0.09,0.4,17.4,0.0,0.06,0.7,0.7,946.0,1076.0,87.9,15392.0,3700.0,450.0,496.0,90.7,425.0,459.0,92.6,47.0,63.0,74.6,1.0,-0.4,10.0,109.0,13.0,2.0,1036.0,38.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,45.0,2.46,36.0,0.0,1.0,1.0,2.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,40.0,22.0,19.0,17.0,4.0,19.0,47.5,21.0,17.0,40.0,80.0,38.0,1.0,1302.0,76.0,24.0,9.0,47.4,8.0,42.1,764.0,5.0,19.0,20.0,848.0,63.0,48.1,75.0,7,5,15.0,1,1.04,26.0,26.0,0.0,0.0,0.05,30.1,26.4,3.7,0.2,0.62,0.0,34.0,0.0,0.0,0.0,121.0,36.0,54.5
205.0,Rodrigo Gomes,pt POR,"DF,FW",Wolves,21.0,2003.0,25.0,7.0,810.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.6,23.0,27.0,81.0,0.22,0.0,0.22,0.22,0.22,0.08,0.1,0.18,0.08,0.18,Matches,7.0,3.0,42.9,0.78,0.33,0.29,0.67,16.8,0.0,0.1,1.3,1.3,212.0,309.0,68.6,3052.0,1023.0,121.0,152.0,79.6,72.0,99.0,72.7,8.0,28.0,28.6,0.7,-0.9,12.0,12.0,14.0,4.0,267.0,41.0,1.0,0.0,23.0,39.0,1.0,0.0,1.0,0.0,1.0,10.0,22.0,2.45,18.0,1.0,2.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,23.0,15.0,14.0,9.0,0.0,12.0,57.1,9.0,7.0,7.0,30.0,20.0,1.0,417.0,24.0,29.0,5.0,33.3,7.0,46.7,217.0,7.0,21.0,9.0,246.0,32.0,23.7,76.0,1,18,16.0,9,1.2,18.0,20.0,-2.0,-0.22,0.23,10.6,16.1,-5.5,-0.61,-0.3,0.0,4.0,0.0,0.0,0.0,28.0,8.0,32.0
370.0,Rodrigo Muniz,br BRA,FW,Fulham,23.0,2001.0,31.0,8.0,964.0,10.7,8.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,5.8,5.8,0.7,6.5,6.0,27.0,31.0,0.75,0.09,0.84,0.75,0.84,0.54,0.07,0.61,0.54,0.61,Matches,39.0,19.0,48.7,3.64,1.77,0.21,0.42,12.0,0.0,0.15,2.2,2.2,92.0,142.0,64.8,1540.0,528.0,46.0,68.0,67.6,31.0,45.0,68.9,11.0,13.0,84.6,0.2,0.3,7.0,13.0,3.0,0.0,135.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,1.59,10.0,0.0,2.0,2.0,1.0,2.0,0.19,1.0,0.0,1.0,0.0,0.0,10.0,5.0,3.0,5.0,2.0,4.0,100.0,0.0,7.0,5.0,15.0,14.0,0.0,311.0,14.0,55.0,6.0,33.3,9.0,50.0,157.0,3.0,47.0,24.0,237.0,31.0,28.2,72.0,0,23,17.0,1,1.55,25.0,17.0,8.0,0.75,1.04,16.9,15.2,1.6,0.15,0.15,0.0,11.0,0.0,0.0,0.0,14.0,67.0,51.5
302.0,Roméo Lavia,be BEL,MF,Chelsea,20.0,2004.0,16.0,11.0,797.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,3.0,31.0,7.0,0.0,0.11,0.11,0.0,0.11,0.03,0.08,0.11,0.03,0.11,Matches,2.0,0.0,0.0,0.23,0.0,0.0,,18.8,0.0,0.13,-0.3,-0.3,389.0,424.0,91.7,6552.0,1692.0,179.0,195.0,91.8,184.0,194.0,94.8,21.0,25.0,84.0,0.4,0.3,7.0,49.0,3.0,0.0,419.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,1.58,13.0,0.0,0.0,0.0,1.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,22.0,13.0,5.0,13.0,4.0,10.0,47.6,11.0,6.0,16.0,38.0,10.0,1.0,493.0,17.0,1.0,10.0,62.5,6.0,37.5,295.0,0.0,3.0,7.0,359.0,50.0,23.3,66.0,0,5,14.0,4,1.88,11.0,11.0,0.0,0.0,-0.72,11.7,14.7,-2.9,-0.33,-1.13,0.0,16.0,0.0,1.0,0.0,40.0,12.0,66.7
46.0,Ross Barkley,eng ENG,MF,Aston Villa,30.0,1993.0,20.0,3.0,581.0,6.5,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,0.6,2.4,15.0,36.0,10.0,0.46,0.15,0.62,0.46,0.62,0.27,0.1,0.37,0.27,0.37,Matches,16.0,5.0,31.3,2.48,0.77,0.19,0.6,14.2,0.0,0.11,1.2,1.2,337.0,395.0,85.3,5232.0,1260.0,176.0,201.0,87.6,142.0,155.0,91.6,13.0,20.0,65.0,0.4,0.4,9.0,32.0,6.0,0.0,381.0,13.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,18.0,2.78,15.0,1.0,2.0,0.0,0.0,3.0,0.46,3.0,0.0,0.0,0.0,0.0,14.0,3.0,4.0,10.0,0.0,9.0,64.3,5.0,6.0,10.0,24.0,5.0,0.0,464.0,17.0,19.0,12.0,75.0,4.0,25.0,277.0,2.0,7.0,8.0,328.0,29.0,17.0,85.0,2,17,19.0,4,1.75,10.0,10.0,0.0,0.0,-0.22,11.7,6.2,5.5,0.85,0.84,0.0,8.0,0.0,0.0,0.0,43.0,6.0,60.0
100.0,Ryan Christie,sct SCO,MF,Bournemouth,29.0,1995.0,29.0,27.0,2117.0,23.5,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,1.8,1.8,3.5,5.4,34.0,137.0,44.0,0.09,0.13,0.21,0.09,0.21,0.08,0.15,0.23,0.08,0.23,Matches,33.0,12.0,36.4,1.4,0.51,0.06,0.17,19.6,0.0,0.06,0.2,0.2,837.0,1056.0,79.3,14882.0,4269.0,368.0,417.0,88.2,378.0,430.0,87.9,82.0,168.0,48.8,3.0,-0.5,41.0,118.0,33.0,5.0,990.0,60.0,8.0,9.0,48.0,3.0,26.0,17.0,3.0,2.0,6.0,19.0,85.0,3.62,72.0,7.0,0.0,2.0,1.0,9.0,0.38,8.0,1.0,0.0,0.0,0.0,54.0,33.0,19.0,27.0,8.0,27.0,42.2,37.0,33.0,30.0,84.0,51.0,3.0,1376.0,74.0,46.0,23.0,47.9,22.0,45.8,726.0,8.0,44.0,25.0,777.0,73.0,61.9,76.0,10,2,28.0,0,1.52,40.0,28.0,12.0,0.51,0.51,40.8,29.9,10.9,0.46,0.14,0.0,43.0,0.0,0.0,0.0,182.0,20.0,41.7
